,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,sales_2019,new_fund_2019,total_sales,Channel_Asset Manager,Channel_Bank/Trust,Channel_Discount,Channel_Dual,Channel_Fee-Based Adviser,Channel_Independent Dealer,Channel_International Outlet,Channel_Low/Non Producer,Channel_National Broker-Dealer,Channel_Networker,Channel_Private Client Group,Sub channel_Affiliated,Sub channel_DCIO,Sub channel_Global,Sub channel_IBD,Sub channel_NACS,Sub channel_Other,Sub channel_RIA,Sub channel_USBT
7709,4.0,21.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,44992.4075,-32283.929436000002,-112491.38523,2.0,24317.3325,6.0,44992.4075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7716,31.0,31.0,12.0,7.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,698786.21,5656.455,647935.055,-64670.5,-257563.025,3.0,217629.16,0.0,653591.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7717,34.0,33.0,4.0,1.0,7.0,7.0,4.0,1.0,2.0,2.0,1.0,1.0,7.0,2.0,3447048.14,4303.48,123503.32,-11176.37,-35137.63,0.0,240985.69,1.0,127806.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.918116,23.918116,0.0,0.0,0.0,0.0,115.83983,1.0,23.918116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7719,2.0,114.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,677099.422,50018.08,280.52,-2484.81,-298026.248,1.0,213442.16725199998,3.0,50298.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385000.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7721,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,290347.35,0.0,48268.58,0.0,-27500.0,0.0,106389.305,0.0,48268.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38138.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7723,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11385.36,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7724,36.0,53.0,0.0,0.0,6.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,13.0,3.0,255625.72,4553.98,9055.3,-3236.01,-47887.22,3.0,220904.35,2.0,13609.279999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.11,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20981.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29125.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99136.98,0.0,0.0,8318.27,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25598.8,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7730,6.0,24.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,365.41,0.0,-999.68,1.0,142.38,1.0,365.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,324687.88337399997,0.0,0.0,0.0,0.0,0.0,106916.44,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.36,0.0,0.0,0.0,0.0,0.0,1269.850226,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,63902.47,64406.67,0.0,0.0,-504.2,0.0,459231.11,2.0,64406.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7734,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,21246.55,0.0,4883.8,0.0,0.0,0.0,0.0,0.0,4883.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7736,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11947.29,0.0,12925.0,0.0,0.0,1.0,58085.2,2.0,12925.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7737,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,87070.59,0.0,0.0,0.0,-896.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,761558.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.9,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7741,3.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,413.0,894.21,0.0,-3659.84,2.0,54999.07,1.0,1307.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7742,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3752.0,0.0,5756.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7744,0.0,7.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-1056108.0,0.0,15933.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7745,3.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,6.0,2.0,3383061.11,0.0,90000.0,0.0,-10860.37,0.0,158000.0,0.0,90000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7746,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1516.305,0.0,830.86,0.0,-9455.095,0.0,0.0,0.0,830.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7747,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,1820427.42,0.0,932.4,0.0,-43162.83,1.0,0.0,0.0,932.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7748,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,28067.33,0.0,34579.57,0.0,0.0,1.0,0.0,0.0,34579.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7749,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1387.98,0.0,617.58,0.0,0.0,1.0,0.0,0.0,617.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7750,4.0,32.0,0.0,17.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,4775.0,0.0,-2545487.51,0.0,0.0,0.0,4775.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,191965.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7752,27.0,3.0,10.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,358836.75,189965.24,261737.3,0.0,-20771.67,3.0,796185.57,4.0,451702.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7753,120.0,122.0,20.0,24.0,7.0,8.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,2.0,1096745.125,83490.0,1082414.13,-122244.69,-791771.655,1.0,2348050.0,1.0,1165904.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7754,0.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,596327.62,0.0,0.0,0.0,-32006.68,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7756,187.0,69.0,10.0,17.0,3.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,774461.04,0.0,453133.36,-203658.7,-483606.28,1.0,3418.02,0.0,453133.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7758,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,415901.61,0.0,0.0,-625.33,-21884.55,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7759,20.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,9940.3,3120.81,73160.71,0.0,0.0,1.0,45279.95,0.0,76281.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7760,107.0,9.0,81.0,5.0,13.0,5.0,8.0,3.0,4.0,3.0,2.0,3.0,9.0,2.0,4431625.42,156650.05,3127645.07,-343518.26,-154005.49,7.0,4687194.15,2.0,3284295.1199999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7761,33.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2129.74,73272.24,-55688.98,-22320.01,1.0,28514.765,0.0,75401.98000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7765,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8624.45,0.0,-8566.97,0.0,0.0,0.0,8624.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7766,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2692.6,0.0,7845.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7767,44.0,28.0,19.0,3.0,4.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,2.0,5857565.45,320290.45,1303278.46,-190105.74,-231842.53,0.0,2766538.4,1.0,1623568.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7768,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,44401.95,0.0,-41335.09,0.0,0.0,0.0,44401.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7770,2.0,72.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,484.75,-9802.94,-20021.79,1.0,0.0,0.0,484.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7771,51.0,249.0,5.0,16.0,3.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,12.0,1.0,0.0,0.0,191218.073624,-702150.91,-959804.1384719999,0.0,0.0,0.0,191218.073624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7772,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-13793.21,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18746.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7774,13.0,8.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,19291.61,2744.49,31892.84,0.0,-33453.9,4.0,2744.49,0.0,34637.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3951.77,0.0,15708.64,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7778,79.0,56.0,13.0,17.0,6.0,7.0,4.0,5.0,2.0,3.0,1.0,2.0,9.0,2.0,5127612.4825,14555.5,685029.34,-176713.23,-1103590.195,0.0,1565823.66,0.0,699584.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7780,7.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3172.986003,0.0,-53649.275613,0.0,0.0,0.0,3172.986003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7781,7.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3669.185,0.0,7647.91,0.0,-5383.09,1.0,241443.785,2.0,7647.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7782,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,165686.82,0.0,0.0,0.0,-4000.0,0.0,227000.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7786,9.0,9.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,734199.13,0.0,7081.52,0.0,-243125.85,0.0,0.0,0.0,7081.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7787,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2872.66,0.0,0.0,-16770.12,0.0,7659.29,0.0,2872.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,9245616.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7789,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20584.18,2145.19,293.215,-345.3,-60.17,0.0,2145.19,0.0,2438.405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9900.0,9900.0,0.0,0.0,0.0,0.0,9900.0,0.0,9900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7791,27.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,528.32,108.7,873.95,0.0,-662.09,1.0,693.7,0.0,982.6500000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7792,8.0,23.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6425938.78,700000.0,682886.86,-696.49,-13809.76,0.0,700532.48,0.0,1382886.8599999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7793,31.0,16.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,10167.955,0.0,57803.015,0.0,-40382.42,0.0,768.0,1.0,57803.015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7794,15.0,12.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,365292.24,0.0,76740.92,-24982.62,-29012.27,2.0,314943.91,1.0,76740.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7795,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,261466.735,29064.885,9832.885,0.0,-1604.01,0.0,144274.885,1.0,38897.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19154.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7798,5.0,13.0,4.0,7.0,2.0,6.0,1.0,4.0,1.0,3.0,1.0,3.0,19.0,4.0,7481152.43,0.0,291000.0,-403120.98,-1771623.59,0.0,165000.0,0.0,291000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7800,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-37974.81,0.0,170362.625,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7801,15.0,4.0,6.0,0.0,8.0,2.0,6.0,0.0,1.0,2.0,1.0,0.0,7.0,1.0,334927.97,3746.87,340880.16,0.0,-13237.9,8.0,51450.82,1.0,344627.02999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7803,3.0,81.0,2.0,8.0,3.0,11.0,2.0,6.0,2.0,3.0,2.0,1.0,6.0,1.0,0.0,0.0,68552.88,-1820.195,-412840.455,1.0,3007429.21,12.0,68552.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7804,8.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1261998.6,0.0,101252.33,-448882.78,-121787.16,0.0,970585.445,0.0,101252.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7806,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-42808.44,-1500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
